legacy_charge_key,legacy_student_id,cycle_code,concept_code,coverage_year,coverage_month,original_amount,due_date,origin,status,legacy_period,legacy_price_id,price_resolution
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-01,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,1.0,1600.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-02,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,2.0,1600.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-03,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,3.0,1600.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-08,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,8.0,1600.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-04,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,4.0,1600.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-05,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,5.0,1600.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
273286ee-1011-4ae2-828e-974f625a6fd2|TUITION|2026-06,273286ee-1011-4ae2-828e-974f625a6fd2,25-26,TUITION,2026.0,6.0,1600.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,4c597a59-0038-42a9-b4dc-0834decf3f6f,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-09,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2025.0,9.0,1500.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-10,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2025.0,10.0,1500.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-11,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2025.0,11.0,1500.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-12,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2025.0,12.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-07,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,7.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-01,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,1.0,1500.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-02,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,2.0,1500.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-03,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,3.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-08,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,8.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-04,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,4.0,1500.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-05,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,5.0,1500.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2026-06,2a01ea65-7487-4834-ab23-855018d8868e,25-26,TUITION,2026.0,6.0,1500.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,509261cd-523a-4758-819e-7143106d0417,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-09,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2025.0,9.0,900.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-10,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2025.0,10.0,900.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-11,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2025.0,11.0,900.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-12,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2025.0,12.0,900.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-07,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,7.0,900.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-01,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,1.0,900.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-02,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,2.0,900.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-03,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,3.0,900.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-08,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,8.0,900.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-04,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,4.0,900.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-05,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,5.0,900.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-06,2a0d752a-79d5-4658-bf0d-64b137383ac6,25-26,TUITION,2026.0,6.0,900.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,43151efd-c4b0-41cd-8b8e-3d8a24105cb0,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-09,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2025.0,9.0,1500.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-10,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2025.0,10.0,1500.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-11,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2025.0,11.0,1500.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-12,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2025.0,12.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-07,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,7.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-01,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,1.0,1500.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-02,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,2.0,1500.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-03,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,3.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-08,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,8.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-04,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,4.0,1500.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-05,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,5.0,1500.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-06,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,25-26,TUITION,2026.0,6.0,1500.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,cad8bb53-c62e-448d-a100-58e13058d014,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2025-09,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2025.0,9.0,0.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2025-10,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2025.0,10.0,0.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2025-11,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2025.0,11.0,0.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2025-12,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2025.0,12.0,0.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-07,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,7.0,0.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-01,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,1.0,0.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-02,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,2.0,0.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-03,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,3.0,0.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-08,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,8.0,0.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-04,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,4.0,0.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-05,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,5.0,0.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2d6d6932-f5eb-47d0-989c-4f813b54d973|TUITION|2026-06,2d6d6932-f5eb-47d0-989c-4f813b54d973,25-26,TUITION,2026.0,6.0,0.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,e54479b9-9aca-417b-9173-db2eeb56c510,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-09,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2025.0,9.0,900.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-10,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2025.0,10.0,900.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-11,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2025.0,11.0,900.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-12,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2025.0,12.0,900.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-07,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,7.0,900.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-01,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,1.0,900.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-02,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,2.0,900.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-03,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,3.0,900.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-08,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,8.0,900.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-04,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,4.0,900.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-05,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,5.0,900.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-06,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,25-26,TUITION,2026.0,6.0,900.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,9a12a329-917b-4845-a9fe-6da4f0545a2a,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-09,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2025.0,9.0,1500.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-10,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2025.0,10.0,1500.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-11,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2025.0,11.0,1500.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-12,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2025.0,12.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-07,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,7.0,1500.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-01,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,1.0,1500.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-02,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,2.0,1500.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-03,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,3.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-08,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,8.0,1500.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-04,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,4.0,1500.00,2026-04-05,LEGACY_MIGRATION,ACTIVE,ABR,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-05,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,5.0,1500.00,2026-05-05,LEGACY_MIGRATION,ACTIVE,MAY,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-06,2fe35f28-fbab-491d-91b2-3d939e6b55bd,25-26,TUITION,2026.0,6.0,1500.00,2026-06-05,LEGACY_MIGRATION,ACTIVE,JUN,739204c7-54d6-40ad-ac6a-89b85af7d168,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2025-09,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2025.0,9.0,1200.00,2025-09-05,LEGACY_MIGRATION,ACTIVE,SEP,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2025-10,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2025.0,10.0,1200.00,2025-10-05,LEGACY_MIGRATION,ACTIVE,OCT,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2025-11,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2025.0,11.0,1200.00,2025-11-05,LEGACY_MIGRATION,ACTIVE,NOV,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2025-12,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2025.0,12.0,1200.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2026-07,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2026.0,7.0,1200.00,2025-12-05,LEGACY_MIGRATION,ACTIVE,DIC/JUL,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2026-01,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2026.0,1.0,1200.00,2026-01-05,LEGACY_MIGRATION,ACTIVE,ENE,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2026-02,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2026.0,2.0,1200.00,2026-02-05,LEGACY_MIGRATION,ACTIVE,FEB,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
317e5fd7-d8e6-4476-b348-a0a726649924|TUITION|2026-03,317e5fd7-d8e6-4476-b348-a0a726649924,25-26,TUITION,2026.0,3.0,1200.00,2026-03-05,LEGACY_MIGRATION,ACTIVE,MAR/AGO,6c1d838f-cdce-467a-a030-42e72d89d5d0,EXACT_OR_PRIOR
